id,firstName,lastName,adp,projectedPoints,positionRank,slotName,teamName,lineupStatus,byeWeek
50a237f2-c66c-4c8e-87f7-7ff1a0fed2be,Kaylon,Geiger,-,24,,WR,Tampa Bay Buccaneers,,
d97a5b2c-ab9b-4e8a-bc77-fe1adaa090cc,John,Hightower,-,23.8,,WR,Philadelphia Eagles,,
59ff716f-9071-4abb-bbf8-64b82f776bb0,Tyler,Goodson,-,23.8,,RB,Green Bay Packers,,
13987575-cc93-4df6-be9c-36627dd54da6,Brandon,Powell,-,23.6,,WR,Los Angeles Rams,,
c1599202-e709-46c7-9ab5-6e4f963cfcfa,Khadarel,Hodge,-,23.5,,WR,Atlanta Falcons,,
283aacfb-60c7-481c-98b2-4e9442f55a99,Alec,Ingold,-,23.4,,RB,Miami Dolphins,,
f1c851de-ab40-41f1-83c9-301e428e0bea,Jace,Sternberger,-,23.4,,TE,Pittsburgh Steelers,,
a9122aaf-caff-4593-996d-48d1d1712d5b,Javon,McKinley,-,23,,WR,,,
ba90f2a5-d144-454f-a8d5-706201c8754a,Jalen,Nailor,-,23,,WR,Minnesota Vikings,,
e6829f8c-4b17-4622-88cd-bcd16429c000,Kalif,Raymond,-,22.9,,WR,Detroit Lions,,
a64219bc-a614-4d2e-8045-6a370598eb1f,Noah,Brown,-,22.8,,WR,Dallas Cowboys,,
032f6187-03bd-4213-95ba-4af0b223bff8,Jaelon,Darden,-,22.6,,WR,Tampa Bay Buccaneers,,
cc11825c-ee17-486f-b842-2a4de3ce333d,Kaden,Smith,-,22.6,,TE,,,
b8a3c649-41af-4e2c-8655-7262701e0817,Nick,Vannett,-,22.5,,TE,New Orleans Saints,,
848362ca-97ff-4504-9cac-447dcd187851,Simi,Fehoko,-,22.4,,WR,Dallas Cowboys,,
4c7e6869-4af8-4d8d-87e7-fdefaaf46b43,Jermar,Jefferson,-,22.3,,RB,Detroit Lions,,
550da15a-f6a7-40e4-adab-c5ab9a05464c,Ray-Ray,McCloud,-,22.2,,WR,San Francisco 49ers,,
997a6b62-f3bf-4246-a74d-b23fb7310137,Auden,Tate,-,22,,WR,,,
bb294b4c-5614-4516-9a4e-92707acadecb,C.J.,Ham,-,21.5,,RB,Minnesota Vikings,,
19c512cc-adbd-4374-acf6-3c760c5b2ab6,Shane,Buechele,-,21.2,,QB,Kansas City Chiefs,,
5d15c458-b55c-4b8a-b3d3-717b6e24fc0a,Gunner,Olszewski,-,21,,WR,Pittsburgh Steelers,,
f6e6691c-489e-4ffc-9097-32bcee136fbf,Antonio,Williams,-,20.8,,RB,NY Giants,,
dcf54de9-ddd7-4fb0-b71d-e129869db835,Braden,Galloway,-,20.8,,TE,,,
359aaaf7-8b7f-4213-a14f-ddaab456f6c8,Jelani,Woods,-,20.7,,TE,Indianapolis Colts,,
4e5e6c06-0fa2-417c-9aa0-919150a7e93d,Christian,Blake,-,20.6,,WR,,,
439519a9-a8b0-4ff5-92be-97b5b6bd5f28,Alex,Collins,-,20.6,,RB,,,
1c1281ae-c1c5-498c-aa4f-d9a17abd602b,Cam'Ron,Harris,-,20.4,,RB,,,
8109f355-a956-4db5-a2b8-994dec69ec96,Demetric,Felton,-,20.4,,RB,Cleveland Browns,,
1b74e8d2-0d48-473a-a120-94c79511be6c,ZaQuandre,White,-,20.3,,RB,Miami Dolphins,,
bf58eaf8-3a60-4ff9-9dbf-a362a9a26446,Britain,Covey,-,20.3,,WR,Philadelphia Eagles,,
61003242-ec8b-4b3e-9a54-8d61c370e644,Cole,Turner,-,20.3,,TE,Washington Commanders,,
0e50780f-b1ec-42a9-99c1-60fe27e68262,Maxx,Williams,-,20.2,,TE,Arizona Cardinals,,
b3e2b962-38e3-4ef4-bf5f-185024e4f6d0,Jashaun,Corbin,-,20.2,,RB,NY Giants,,
d2bbd05e-a4bd-450a-96fb-69249b639932,Malcolm,Perry,-,20.2,,WR,,,
ab15ca5b-c5ee-45d9-944f-7992e1adfc96,Noah,Gray,-,20.1,,TE,Kansas City Chiefs,,
0e3fb8f8-e24a-4153-b4fb-cb617997fdfd,Josh,Gordon,-,20,,WR,Kansas City Chiefs,,
2c62fdc2-67fe-4762-af00-67ec5cc12619,Anthony,McFarland,-,19.7,,RB,Pittsburgh Steelers,,
db0e9c47-3c44-48ca-a79f-bcbdebcba304,Mason,Rudolph,-,19.4,,QB,Pittsburgh Steelers,,
d56b7d46-d48e-4066-abdf-db8b40defa5c,Tommy,Tremble,-,19.2,,TE,Carolina Panthers,,
daf9a2ac-f6bb-4b89-a3f4-e060635b88c5,Colt,McCoy,-,19.2,,QB,Arizona Cardinals,,
f654ff8f-49e4-4814-a4ee-35b4edbd275e,Darrell,Daniels,-,19.2,,TE,,,
48223dcc-b5d9-43d2-8876-edb99e64d891,Trayveon,Williams,-,19.2,,RB,Cincinnati Bengals,,
1cd16867-77f3-466f-b16d-3fc522889c34,Geoff,Swaim,-,18.8,,TE,Tennessee Titans,,
a19e2c34-bc53-4c61-aebb-35d8f2444201,Emeka,Emezie,-,18.7,,WR,,,
eb453680-63f5-4516-8fc3-2490827a59f6,Gary,Brightwell,-,18.5,,RB,NY Giants,,
84295241-32f4-4039-8e4a-d0d93fc77b2c,J.J.,Arcega-Whiteside,-,18.5,,TE,Seattle Seahawks,,
57dd5cec-6fec-4006-98e8-4baebafb3783,Corey,Clement,-,18.5,,RB,,,
b02f3f34-f2b8-4014-a01c-75f288152876,John,Bates,-,18.3,,TE,Washington Commanders,,
ef1b030b-00fb-46cf-b33e-1b78c223f810,Zach,Davidson,-,18.1,,TE,Minnesota Vikings,,
05123eb6-d031-4646-bfd1-c9a76c8682c9,Jacob,Harris,-,18,,TE,Los Angeles Rams,,
a443a5ba-6f97-4f46-9987-0784d412bb70,Troy,Fumagalli,-,18,,TE,San Francisco 49ers,,
96570166-55c7-4113-b1d9-a6d951bcb0ee,Gabe,Nabers,-,17.7,,RB,Los Angeles Chargers,,
1b9db527-8edc-4a4e-81ec-1f6cb05bc52f,Frank,Darby,-,17.5,,WR,Atlanta Falcons,,
913ec5fa-e0ac-4396-b044-e41c44a436d4,Lee,Smith,-,17.5,,TE,,,
b575954b-aa4b-445f-bc49-ac0a6735d0b7,Nick,Muse,-,17.1,,TE,Minnesota Vikings,,
552df0e9-fb5f-4301-aa7d-e43b47c3add1,Brandon,Zylstra,-,17.1,,WR,Carolina Panthers,,
633eae3f-8caa-4e63-bce6-66080f90f7dd,Patrick,Laird,-,17,,RB,Tampa Bay Buccaneers,,
8a8fd99a-a20f-404e-9f48-791e2532aec6,CJ,Verdell,-,16.8,,RB,,,
5eccaa3c-4500-41be-a908-f513e7c73779,Blake,Bell,-,16.7,,TE,Kansas City Chiefs,,
9e3cd7ab-ccbe-426c-9e06-70af02dc9090,Ryan,Nall,-,16.7,,RB,,,
6ccd8809-179a-472b-b831-641c83e34064,Alex,Erickson,-,16.6,,WR,Washington Commanders,,
abe70374-7f06-41d8-a539-622c19edbbc4,Kennedy,Brooks,-,16.1,,RB,Philadelphia Eagles,,
3fe2fddb-6d42-428b-befa-41b4a5a7c7f9,Tyler,Badie,-,16.1,,RB,Baltimore Ravens,,
ac5f0f43-014c-49b4-968b-bf9530ff384e,Malik,Taylor,-,16,,WR,Green Bay Packers,,
03616f0b-3d83-47d1-83b3-95d6200db27e,Tre,Nixon,-,15.9,,WR,New England Patriots,,
b188bb41-2130-4998-a37a-0bc58be9cd65,Garrett,Gilbert,-,15.5,,QB,,,
15f9526a-dad3-44ac-aa65-ae329ec6cd4a,Blaine,Gabbert,-,15.3,,QB,Tampa Bay Buccaneers,,
8eb738c8-96cc-4b28-8ece-348705883ee5,Shi,Smith,-,15.3,,WR,Carolina Panthers,,
9f120876-d3a3-498c-a4e4-df72ae3d1d7e,Brett,Rypien,-,15.3,,QB,Denver Broncos,,
cdc5ddc3-a84c-4fee-a338-c975f678fe08,Stephen,Anderson,-,14.6,,TE,Arizona Cardinals,,
cd469972-a7af-4332-85c2-2c4228ddaa8d,Tarik,Cohen,-,14.5,,RB,,,
852696ae-29f7-4d54-a3b1-b0df6851c3d7,Kenny,Yeboah,-,14.5,,TE,NY Jets,,
1bc30c3f-6dfb-48c6-9ae7-255744806e80,Luke,Farrell,-,14.2,,TE,Jacksonville Jaguars,,
8b302160-ff76-4aa3-948c-ac19b577d490,Chase,Daniel,-,14.2,,QB,Los Angeles Chargers,,
4b94c8ed-67b4-40a2-a724-ad7549527f7c,Master,Teague,-,14,,RB,,,
def4473a-9f1b-4ce1-920b-ec971874cd3c,Mike,Boone,-,13.9,,RB,Denver Broncos,,
2cb82525-ae6c-4f17-9cdc-fc7d29e4ed39,John,Wolford,-,13.8,,QB,Los Angeles Rams,,
c8c86f06-5f54-4e66-bb35-260c71d417b0,Trent,Taylor,-,13.6,,WR,Cincinnati Bengals,,
33079fce-26aa-4b21-975d-5fbc116c97c7,Dante,Pettis,-,13.6,,WR,Chicago Bears,,
75b2388f-fa77-4064-9b34-e2d4a762402c,Jakob,Johnson,-,13.5,,RB,Las Vegas Raiders,,
0c5cad66-b1a6-44e8-a972-4ffc8b8fac6e,PJ,Walker,-,13.5,,QB,Carolina Panthers,,
42c6d1d3-719c-435f-bb68-c741de8a79bc,Jack,Coan,-,13.2,,QB,Indianapolis Colts,,
84cc7d0f-522e-4512-baa0-4b5e2f16484d,Ryan,Griffin,-,13.1,,TE,Chicago Bears,,
06fd7d3a-342a-4330-8cbc-e3a374d30f0a,Justin,Watson,-,12.9,,WR,Kansas City Chiefs,,
3441e53a-9ff0-4fa2-8f3e-fc0dede8beab,Patrick,Ricard,-,12.9,,RB,Baltimore Ravens,,
5d4071b0-40fb-4c7c-9e1d-de90e3d3ea77,Jaret,Patterson,-,12.5,,RB,Washington Commanders,,
3ee4b0a6-6193-448e-80f2-8b97510fce91,Keith,Smith,-,12.1,,RB,Atlanta Falcons,,
52796d4e-6379-4db2-99a8-38ebf9a3e844,Lil'Jordan,Humphrey,-,12.1,,WR,New England Patriots,,
5f8176b4-1336-4ee1-b15c-8f6d9a24d0ef,Brittain,Brown,-,12.1,,RB,Las Vegas Raiders,,
0e2ea664-1fde-4be1-ad7e-232d22af3d82,Diontae,Spencer,-,12,,WR,,,
450981ec-b5b8-49c9-b2b3-3f04f7500805,Jaylen,Samuels,-,11.9,,RB,,,
a41f0030-e509-467b-85d5-da640045f692,J.J.,Taylor,-,11.9,,RB,New England Patriots,,
44565fbb-7694-4ae6-a9c1-7d5855c04286,Kene,Nwangwu,-,11.5,,RB,Minnesota Vikings,,
c01d2c3c-313d-42f7-8ee4-d7f50f977599,Jake,Funk,-,11.4,,RB,Los Angeles Rams,,
b826558c-c76d-41c4-b3ab-f9fb9b117a99,Ben,Skowronek,-,11.4,,WR,Los Angeles Rams,,
797f2677-a1b2-419d-9fc6-bb09c442614f,Mike,Strachan,-,11.1,,WR,Indianapolis Colts,,
cce619a5-1f00-4f11-a1ee-f021bf370e46,Devin,Asiasi,-,10.9,,TE,New England Patriots,,
d5685293-d8dd-487d-adb2-80df64729aa3,Tevin,Coleman,-,10.7,,RB,NY Jets,,
0b804111-9c5e-411e-979e-3dd77353c99b,Peyton,Hendershot,-,10.5,,TE,,,
57c55ee3-cecc-4d9a-97b2-88fe689201cb,Matt,Barkley,-,10.3,,QB,Buffalo Bills,,
328d7cb5-6a4a-4813-b7ae-d3726812fb34,Gerrid,Doaks,-,10.1,,RB,Miami Dolphins,,
e8e8184f-0015-416d-92b1-6db97b9249bc,Dominique,Dafney,-,9.6,,TE,,,
a955dcc4-6aef-418c-8dd3-6248d0216f16,Feleipe,Franks,-,9.3,,QB,Atlanta Falcons,,
8a514b6e-ba1d-4958-bda8-6617685d40aa,Tyrie,Cleveland,-,9.3,,WR,Denver Broncos,,
c39d37fe-2f4e-4085-9b0a-615858d958bc,Trace,McSorley,-,9.3,,QB,Arizona Cardinals,,
fa75f031-e709-4fe4-8e36-c80ab9356140,Pooka,Williams,-,9.2,,WR,,,
6d899bf6-7761-49cd-9ec3-4068de4e6f36,Bailey,Zappe,-,9.1,,QB,New England Patriots,,
2a0153fe-0477-409b-9446-b88bf0aad493,Tyrod,Taylor,-,9,,QB,NY Giants,,
985b586b-8d79-4e0b-ba67-e6366ae8f9ee,Joe,Reed,-,8.9,,WR,Los Angeles Chargers,,
c75011cc-ec6b-44c7-9767-a09f73d2aa23,Devine,Ozigbo,-,8.8,,RB,Denver Broncos,,
225c1814-74d6-41a8-a4eb-0abf33e2d0d9,KJ,Hill,-,8.8,,WR,,,
eedf3483-206e-434c-913e-15726da5904f,Chris,Streveler,-,8.7,,QB,NY Jets,,
8f17ff1a-d756-4f36-9ab9-ff8c2858cd36,Reggie,Gilliam,-,8.7,,RB,Buffalo Bills,,
1a22852e-d657-442c-ae30-77ac8924ee74,Jake,Kumerow,-,8.7,,WR,Buffalo Bills,,
1b132a28-6959-48f5-9731-078fd3cb7bc0,Ja'Marcus,Bradley,-,8.5,,WR,Cleveland Browns,,
66ffd17e-9922-4d32-b4a8-f2266e24d991,Cade,Johnson,-,8.4,,WR,Seattle Seahawks,,
a0b28b91-7e9c-473c-8d54-41098383d6ca,Chris,Manhertz,-,8.2,,TE,Jacksonville Jaguars,,
63f2ab61-808f-4b89-a238-737454bf0915,Grant,Calcaterra,-,8,,TE,Philadelphia Eagles,,
913e3eae-6e88-4687-a86a-83384510f8f1,Demetrius,Harris,-,8,,TE,,,
96909147-56e6-462f-82d5-795cf5d4fbf8,Ashton,Dulin,-,7.9,,WR,Indianapolis Colts,,
07f1e7b9-e778-45b2-9180-d6f1f0d708b3,Cethan,Carter,-,7.8,,TE,Miami Dolphins,,
284030cf-deb7-41dc-ab87-af5e9162475d,Jonathan,Ward,-,7.6,,RB,Arizona Cardinals,,
59f1673e-0b99-401b-a057-e20140546c00,Trent,Sherfield,-,7.5,,WR,Miami Dolphins,,
05175b49-2103-4009-832e-f25a0de5caf8,Johnny,Mundt,-,7.3,,TE,Minnesota Vikings,,
46050991-18be-4518-b1e5-92f4ba036870,Jaydon,Mickens,-,7.3,,WR,,,
50b8a19d-05f0-4bed-8ebc-431700edc929,Colin,Thompson,-,7.2,,TE,Carolina Panthers,,
8b43a6f7-72c8-4771-900e-9036e8587234,Buddy,Howell,-,7.2,,RB,,,
981247d2-103a-4d6b-8592-194b44830604,Deon,Yelder,-,7.1,,TE,Arizona Cardinals,,
04227587-1bf5-400f-8a7e-ae4c49ffedfc,River,Cracraft,-,7.1,,WR,Miami Dolphins,,
d344ceab-2eea-4f30-b0eb-4ea15d44a4d6,Levine,Toilolo,-,7.1,,TE,,,
3ccc00e4-49ab-4a1f-9fb5-bf3283dffe6b,Ben,DiNucci,-,7,,QB,Dallas Cowboys,,
576dfbd6-1c06-4dac-ba3b-cc507fb3a538,Antonio,Brown,-,6.9,,WR,,,
0c902f76-ef57-491f-b61d-88e792d6b0f6,Jason,Croom,-,6.8,,TE,,,
281d520b-248f-463a-ae96-0258123a258e,Michael,Burton,-,6.6,,RB,Kansas City Chiefs,,
c9a9bf76-8e99-4597-a070-8695fa253995,James,Mitchell,-,6.4,,TE,Detroit Lions,,
634c86a4-dd87-4953-8edd-b1659e4cbfa5,Trenton,Cannon,-,6.4,,RB,Tennessee Titans,,
175dd072-3036-44a0-9fee-43d76f5342fc,Connor,Heyward,-,6.1,,TE,Pittsburgh Steelers,,
de2f9269-c10a-4df7-8ba9-26ff05a786dd,Juwan,Johnson,-,5.9,,TE,New Orleans Saints,,
99c0b65c-28cd-4491-93dc-4d3d331e8001,Khari,Blasingame,-,5.9,,RB,Chicago Bears,,
aec13a30-33c5-40f0-8211-b92299dbe74f,Lucas,Krull,-,5.8,,TE,New Orleans Saints,,
c140916f-d03e-4985-951a-e8f8993336fb,Tanner,Hudson,-,5.6,,TE,NY Giants,,
135bb7e6-0cb1-4924-8a15-051682a3771b,Charlie,Woerner,-,5.1,,TE,San Francisco 49ers,,
2732b2eb-42d2-4d60-b9b4-20feb0855dd0,Terry,Godwin,-,5,,WR,,,
52530a73-b003-4fd9-9280-246a3640269a,Kahale,Warring,-,5,,TE,,,
e8d459f2-40ff-463a-80cf-aebfe9be783e,Hunter,Bryant,-,4.9,,TE,,,
ad280342-2c2d-4b9a-93ad-e61f25c37fd1,Robert,Foster,-,4.7,,WR,,,
62ecc0fa-64dd-4e74-ba9f-c89b01694be5,Elijhaa,Penny,-,4.5,,RB,,,
7096534a-bb12-4206-9a44-d3fcb0477182,Dustin,Crum,-,4.3,,QB,Kansas City Chiefs,,
2c94e6a8-9cfd-4586-a14d-84bd15eaad60,Jaeden,Graham,-,4,,TE,Philadelphia Eagles,,
47b2d378-a1f7-47ee-8c2b-18629df6b00b,Stephen,Carlson,-,3.6,,TE,,,
6d1c7b93-a26f-4f60-b513-2d683e6857a1,Ben,Ellefson,-,3.5,,TE,Minnesota Vikings,,
3be569e1-eea0-4d92-a2e6-f3afff61a578,Daurice,Fountain,-,3.3,,WR,Kansas City Chiefs,,
4da72e55-0d1a-4ff8-a415-2f157ce0d354,Dalton,Keene,-,3.1,,TE,,,
2e8d6e52-430d-4777-8c3b-dddd1fce5a85,Eric,Saubert,-,3.1,,TE,Denver Broncos,,
6d6d48f3-cd0d-4a83-ae9c-853f3de1ecf2,Brian,Hoyer,-,3,,QB,New England Patriots,,
18ea12da-325e-47b7-9c0d-4dc29a488aa0,Antonio,Gandy-Golden,-,3,,WR,,,
14686560-6d69-429e-82d5-1ea460283083,David,Blough,-,2.8,,QB,Detroit Lions,,
1ca0f49b-35ef-4bd1-8a38-b8be51165234,Penny,Hart,-,2.7,,WR,Seattle Seahawks,,
67111ede-3160-4cbf-85d7-4ff8dbc8d227,John,Ross,-,2.7,,WR,,,
a68db655-5da7-4ff6-a124-4428824fe63e,Andy,Janovich,-,2.7,,RB,,,
c0f8bd85-faf5-4a4b-a76c-b8f0b03a12f3,Colby,Parkinson,-,2.6,,TE,Seattle Seahawks,,
e09b5bfc-f0e8-4e56-b8be-2b3ae49f97a2,Jonathan,Williams,-,2.6,,RB,Washington Commanders,,
2f4ca040-32b6-4ab0-9fe3-f317ccd219ec,Tavon,Austin,-,2.5,,WR,,,
d2eb8151-1a69-401f-857e-e02a894ef7e0,Matt,Slater,-,2.5,,WR,New England Patriots,,
b058e8a9-4036-4266-a603-a46c356badce,Rico,Dowdle,-,2.4,,RB,Dallas Cowboys,,
5731f177-98b7-4ff3-9928-abaa37266431,Jason,Huntley,-,2.4,,RB,Philadelphia Eagles,,
4538c55e-ebaa-4868-bf7f-95c9a0bd882e,Joshua,Dobbs,-,2.1,,QB,Cleveland Browns,,
9eeb737b-0907-41b2-bef6-5981b0f7e76d,Scottie,Phillips,-,2.1,,RB,,,
8b1105f9-b0d0-42bb-bb4b-016b7cc822bd,Nick,Bellore,-,1.9,,RB,Seattle Seahawks,,
2fabf9d6-1d48-42f0-935e-68ee4b381d86,Derek,Carrier,-,1.9,,TE,,,
dbf91f17-8933-4945-ac00-ddb65cae34d3,Nathan,Peterman,-,1.9,,QB,Chicago Bears,,
cbd7ce97-cd9a-429a-ad31-0aa0abce7e63,Keith,Kirkwood,-,1.8,,WR,Carolina Panthers,,
806cbc5a-e0d1-4bb8-b929-30f1f3e351fb,Case,Keenum,-,1.8,,QB,Buffalo Bills,,
551468b0-c26b-4f30-8cce-ff3a0b8a9ff6,Vyncint,Smith,-,1.8,,WR,,,
52d5a1af-da87-4ef8-b20e-48c567212e99,Josiah,Deguara,-,1.7,,TE,Green Bay Packers,,
b6c7214b-6bba-4390-80b4-a26f40d44d03,Cody,Hollister,-,1.7,,WR,Tennessee Titans,,
703f3106-3be6-4926-8b14-a7ff0199facc,Blake,Jarwin,-,1.7,,TE,,,
e9cc4459-8374-40e8-9a42-a35c4a93d9b2,Marcus,Kemp,-,1.6,,WR,NY Giants,,
f9487653-7a51-4475-bb32-8fd98d0102c0,Dwayne,Washington,-,1.5,,RB,New Orleans Saints,,
44e4eda7-3319-4fe1-bd10-63e55af694e8,Gehrig,Dieter,-,1.5,,WR,,,
f61e20ee-7c1d-40b3-9602-31113f533b22,Logan,Woodside,-,1.3,,QB,Tennessee Titans,,
239257c2-1aae-47fb-a59c-3c0a025616e3,Tony,Jones,-,1.3,,RB,New Orleans Saints,,
78d09ec7-a374-477d-8be5-331d35b0538d,Dontrell,Hilliard,-,1.2,,RB,Tennessee Titans,,
d74deb5a-bccd-472e-bb23-1fdcea6362af,Craig,Reynolds,-,1.2,,RB,Detroit Lions,,
8c21faa0-8d42-4b1a-bc56-efa28d9b6529,Andre,Roberts,-,1.1,,WR,Carolina Panthers,,
673f1aa0-53b1-4529-bd60-93d58ef70a64,Jeremy,Sprinkle,-,1.1,,TE,Dallas Cowboys,,
dae9ff1e-f124-4ff6-a124-fc15f0e56467,Taiwan,Jones,-,1.1,,RB,Buffalo Bills,,
93d3b11a-c822-4aa3-989c-ddb36e42aad6,Cullen,Gillaspia,-,1.1,,RB,,,
e4012bf1-9ec7-4ec4-838a-d87095944b5a,Dede,Westbrook,-,1.1,,WR,,,
98bcf306-cf95-492c-8ba4-a51454648e0c,Trevon,Wesco,-,1,,TE,NY Jets,,
45ecb85d-060a-4751-b029-47804c6c9cfa,Trenton,Irwin,-,1,,WR,Cincinnati Bengals,,
15c6476b-c5da-41d6-b7bf-08cbb4309b23,AJ,McCarron,-,0.8,,QB,,,
5745d423-e24a-4796-88f3-861d30828601,Qadree,Ollison,-,0.3,,RB,Atlanta Falcons,,
f258e96e-ca1e-432a-a235-71fb4f8ed519,Austin,Watkins,-,0,,WR,,,
f271dc05-f136-41c6-923a-d87cd1edd451,Sutton,Smith,-,0,,RB,,,
f2958d86-7f18-41f1-a861-86406ed48284,Cole,Hikutini,-,0,,TE,,,
f2b2b19d-2676-4e84-84c9-a798ec49b52c,Antony,Auclair,-,0,,TE,Houston Texans,,
f30be790-59e8-4cf6-8b9f-ebd010519e30,Dan,Vitale,-,0,,RB,,,
f34d1626-1dcc-4c84-91d9-b308748276cb,Dylan,Parham,-,0,,TE,Denver Broncos,,
f37d3ef0-86b5-4663-b2dc-4c054a7214b0,Corey,Sutton,-,0,,WR,,,
f3a62003-aeca-4ad1-9ac5-3b1c294f4898,Drew,Stanton,-,0,,QB,,,
f5385cfc-4f60-43a1-8692-ff0df45818a0,Tyler,Simmons,-,0,,WR,,,
f6ef1d7f-1d17-4869-b5d5-0a6d3509de03,Stevie,Scott,-,0,,RB,,,
f740e04c-4a54-46fb-9953-5c5a9cfec5c9,Travis,Toivonen,-,0,,WR,NY Giants,,
f7784e09-70bd-48d7-9e23-9ca9b8f2700d,David,Fluellen,-,0,,RB,,,
f7952774-3a8c-4a80-b4eb-1c388147decb,Brycen,Hopkins,-,0,,TE,Los Angeles Rams,,
f7ee68c9-21c5-4e90-a38d-2fbc65eb0534,BJ,Baylor,-,0,,RB,,,
f896dec3-bb8d-4384-baf5-9c9a3e23a446,Xavier,Jones,-,0,,RB,,,
f8c5d5cd-6231-4094-9040-2d08c21d035a,Jamize,Olawale,-,0,,RB,,,
f9ccb2e7-fc0b-4164-82b2-b3698b5da41f,Kyle,Markway,-,0,,TE,,,
f9ddd8db-dece-4496-a583-f21d6ee6aac8,J.P.,Holtz,-,0,,TE,New Orleans Saints,,
f9ed242f-415a-42e1-9f6f-c985dfe48922,Luke,McCown,-,0,,QB,,,
fa7f4c85-15c8-4af2-b090-519ca9eb7d76,Bryce,Watts,-,0,,RB,,,
fabe1a75-3d6b-4853-af1d-7769e47f31f8,Adrian,Peterson,-,0,,RB,,,
fad70016-0a31-4d2a-9622-5f83bf9c5655,T.J.,Vasher,-,0,,WR,Dallas Cowboys,,
fadab072-98c9-4fd7-b022-43652f7d6c70,Daniel,Brown,-,0,,TE,,,
fbdaf19c-143d-4add-988e-772c6dcf4f7f,DeAndre,Washington,-,0,,RB,,,
fc2e7802-9f99-4337-ae29-92684b16badb,Michael,Warren,-,0,,RB,,,
fc7e2671-1746-4ce9-8468-b3d021ac59d1,Zander,Horvath,-,0,,RB,Los Angeles Chargers,,
fc983d41-7285-4bef-a669-6af2aa1c138f,Da'Mari,Scott,-,0,,WR,,,
fcaac379-c59b-43f3-81ae-6df0b729d86f,Godwin,Igwebuike,-,0,,RB,Detroit Lions,,
fd442a7c-8b14-4b53-aa06-39d5b8b7ad17,Cody,Thompson,-,0,,WR,Seattle Seahawks,,
fd93c65c-a01f-415b-b42c-6289a99c1fef,Seth,Green,-,0,,TE,Houston Texans,,
fdad81be-a81a-4318-8d1a-f4dd63cc5166,Lance,Lenoir,-,0,,WR,,,
fdcc485d-bb2c-45bd-922b-c90ac39cbaf1,Nate,Wieting,-,0,,TE,,,
fe7ef9f1-e434-45e2-a72f-32c704d50bc7,Marquise,Goodwin,-,0,,WR,Seattle Seahawks,,
fee029f8-4359-4304-9215-3a7ef18edc82,Mason,Schreck,-,0,,TE,Houston Texans,,
ff043411-fd6b-46fd-b02d-46810f047911,Bernhard,Seikovits,-,0,,TE,Arizona Cardinals,,
ff890d5c-9fe0-4179-93f7-f151dca2823b,Alex,Smith,-,0,,QB,,,
00202461-28a2-4a28-92ba-0d1b3d97e205,Jason,Moore,-,0,,WR,Los Angeles Chargers,,
ffde5018-0e1e-4beb-9349-4d0b75a24557,Devin,Funchess,-,0,,WR,Detroit Lions,,
0026c265-872f-4cf5-8acd-6ada396fd59d,Chase,Allen,-,0,,TE,Chicago Bears,,
011457d1-ff95-494a-bc2d-2ede574ae931,Cole,McDonald,-,0,,QB,,,
016b31c5-37b8-4593-8141-01cfacb78120,Rodney,Adams,-,0,,WR,,,
017136a2-2713-44e8-a995-19d0336ddd28,Tommy,Bohanon,-,0,,RB,,,
0203b853-289b-4b3e-b802-d83d75b86f0b,David,Sills,-,0,,WR,NY Giants,,
026114b5-fb8e-4933-bc8f-6c294ca2da5e,Trestan,Ebner,-,0,,RB,Chicago Bears,,
026fdd95-1eda-4abb-aac3-a8a5cd17d999,De'Quan,Hampton,-,0,,WR,,,
02bc52aa-6c24-4b2a-9399-581102a8fa1d,David,Fales,-,0,,QB,,,
036d40f5-ebff-4e4a-8cab-6696351a421d,Alex,Tanney,-,0,,QB,,,
03db3f6a-a2e8-4134-ba88-50a24cf53759,Andrew,Parchment,-,0,,WR,,,
044f99b1-0ca1-4da4-a344-2641a6023d49,Jalen,Camp,-,0,,WR,Houston Texans,,
0450d580-a970-48de-898d-b3a3446cd3f8,Quintin,Morris,-,0,,TE,Buffalo Bills,,
04c144ab-cfce-4337-b2d7-1df384e37f41,Eric,Dungey,-,0,,QB,,,
05218001-3fd8-4502-8916-6c4fc6eeb547,Dylan,Soehner,-,0,,TE,,,
05438d48-fb7e-4a6e-be94-776416c9bd1c,Harry,Trotter,-,0,,RB,,,
05519032-9b4a-4a99-a480-df1109918673,Albert,Wilson,-,0,,WR,,,
057695b3-e99a-44b7-9b21-4291b07a6720,Ryan,Becker,-,0,,TE,,,
05be5b82-19ec-4c9a-9e3c-39a8d8f3df7e,Travis,Benjamin,-,0,,WR,,,
05d34a11-2bb1-4796-855a-5d7bd1aae516,Nick,Eubanks,-,0,,TE,Cincinnati Bengals,,
063658e4-8741-46bb-8bf9-dd04f6b6f20e,Trinity,Benson,-,0,,WR,Detroit Lions,,
06716a2a-16a0-4205-9e16-12a5dd005bbc,Khalil,Tate,-,0,,WR,,,
06804bde-82d9-47af-bc5e-4e526f709ff5,Greg,Bell,-,0,,RB,,,
06ebb1d5-3d6c-427c-8a23-5ae82cfb2974,Tyshaun,James,-,0,,WR,,,
0707eb91-2e51-418b-8dbe-a87fcd5bb265,Kyle,Lauletta,-,0,,QB,,,
073e4f7d-468c-4c62-89e1-f84fa4640e89,Mike,Weber,-,0,,RB,,,
